Address,Total
0x4a0d5319665a5eb094f841af9ce0a34bd3879412,0.362470455
0xbf701bd8befb759da62c158f1391e5539f828adb,0.342478867
0x730fac4c4ff284434ef81072341100bb02c2fa49,0.304017795
0xce824663bccb32e2dad1a8f2a26b698290417b34,0.288557745
0x299c437702b2ee9ad9dc27f95d294b4559462ef4,0.275716066
0x0d64add7aa3a19392a8afa3a07daaf0f7098776d,0.188163694
0x8ce9ec296542ec95c0259572f1c8965c30cd7df0,0.156413677
0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,0.143787327
0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0.117054381
0x2ebdcca663bec249867413cc9ff0969185411667,0.098911040
0x7136fbddd4dffa2369a9283b6e90a040318011ca,0.061183383
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0.036137460
0x881ccec3c27d83877263cdaa12a45d0437e1f0fe,0.010720842
0x16fa43ee039b7ca2e993886095d1a4b4bfa71732,0.003818182
0xe03727f8b10a30a4b2c5f43958b2b9e6ea2b4ac3,0.000293560
0x4b5d2c264220fa0b30d6579eda16da9e838fa6d4,0.000291036
0x4a17f19a7b7fd329f97db116c2a09798f8c57ad0,0.000166878
